pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,des,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,fielder_2,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
FF,2024-04-21,95.0,-2.34,6.1,"Bell, Josh",605137,605155,,called_strike,5.0,"Josh Bell grounds out, second baseman Nico Hoerner to first baseman Michael Busch.   Nick Fortes scores.    Bryan De La Cruz to 3rd.    Jazz Chisholm Jr.  to 2nd.",L,R,CHC,MIA,S,,,1,0,-0.29,1.14,0.07,2.49,663743.0,650559.0,665862.0,1,7,Top,,,665804,,6.95132516905268,-138.162288771867,-6.36204334870148,-5.1702972159557,30.0458846243152,-16.3794540822134,3.62,1.76,,,,95.1,2327.0,6.3,746894,683737,663538,666624,621020,672744,641355,643565,54.19,,,,,,,,60,2,4-Seam Fastball,3,5,5,3,5,3,5,3,Standard,Standard,207.0,0.0,-0.174,,
FF,2024-04-21,95.2,-2.13,6.2,"Bell, Josh",605137,605155,,ball,14.0,"Josh Bell grounds out, second baseman Nico Hoerner to first baseman Michael Busch.   Nick Fortes scores.    Bryan De La Cruz to 3rd.    Jazz Chisholm Jr.  to 2nd.",L,R,CHC,MIA,B,,,0,0,-0.76,1.04,1.73,1.7,663743.0,650559.0,665862.0,1,7,Top,,,665804,,11.8152377170872,-138.02460508292,-8.52263425262692,-12.2010879029598,28.5288735972478,-17.1055546185912,3.73,1.83,,,,95.5,2246.0,6.5,746894,683737,663538,666624,621020,672744,641355,643565,54.0,,,,,,,,60,1,4-Seam Fastball,3,5,5,3,5,3,5,3,Standard,Standard,212.0,0.0,0.124,,
SL,2024-04-21,85.5,-2.64,6.11,"Chisholm Jr., Jazz",665862,605155,walk,ball,13.0,Jazz Chisholm Jr.  walks.   Bryan De La Cruz to 2nd.,L,R,CHC,MIA,B,,,3,1,0.5,-0.09,-0.33,1.01,663743.0,,650559.0,1,7,Top,,,665804,,4.43193387565781,-124.468709884311,-5.6033652184961,4.44063508012704,23.2698120585378,-32.3024650379567,3.59,1.65,,,,85.9,2615.0,6.4,746894,683737,663538,666624,621020,672744,641355,643565,54.12,,0.691353,0.7,1.0,0.0,0.0,,59,5,Slider,3,5,5,3,5,3,5,3,Strategic,Standard,93.0,-0.014,0.256,,
FF,2024-04-21,94.3,-2.55,6.04,"Chisholm Jr., Jazz",665862,605155,,ball,11.0,Jazz Chisholm Jr.  walks.   Bryan De La Cruz to 2nd.,L,R,CHC,MIA,B,,,2,1,-0.12,1.03,-1.61,3.42,663743.0,,650559.0,1,7,Top,,,665804,,2.69081557669464,-137.483318724993,-3.50561479677956,-2.04938017827466,26.5000045675208,-18.5323147066864,3.49,1.67,,,,95.0,2243.0,6.3,746894,683737,663538,666624,621020,672744,641355,643565,54.19,,,,,,,,59,4,4-Seam Fastball,3,5,5,3,5,3,5,3,Standard,Standard,204.0,0.0,0.079,,
CU,2024-04-21,81.5,-2.35,6.32,"Chisholm Jr., Jazz",665862,605155,,blocked_ball,14.0,Jazz Chisholm Jr.  walks.   Bryan De La Cruz to 2nd.,L,R,CHC,MIA,B,,,1,1,1.02,-1.42,2.19,-1.01,663743.0,,650559.0,1,7,Top,,,665804,,8.22288987533836,-118.286517608527,-6.97899100205197,7.55296755641272,26.6449331169044,-43.9115574172317,3.49,1.57,,,,80.7,2910.0,6.3,746894,683737,663538,666624,621020,672744,641355,643565,54.23,,,,,,,,59,3,Curveball,3,5,5,3,5,3,5,3,Strategic,Standard,33.0,0.0,0.018,,
FF,2024-04-21,94.6,-2.7,5.91,"Chisholm Jr., Jazz",665862,605155,,ball,11.0,Jazz Chisholm Jr.  walks.   Bryan De La Cruz to 2nd.,L,R,CHC,MIA,B,,,0,1,-0.53,1.22,-2.22,2.84,663743.0,,650559.0,1,7,Top,,,665804,,2.44353895302135,-137.854152724931,-5.12236225466735,-7.23541683026742,26.8575000072119,-15.6586486733406,3.54,1.71,,,,95.2,2214.0,6.3,746894,683737,663538,666624,621020,672744,641355,643565,54.19,,,,,,,,59,2,4-Seam Fastball,3,5,5,3,5,3,5,3,Strategic,Standard,212.0,0.0,0.007,,
SL,2024-04-21,85.8,-2.6,6.14,"Chisholm Jr., Jazz",665862,605155,,called_strike,4.0,Jazz Chisholm Jr.  walks.   Bryan De La Cruz to 2nd.,L,R,CHC,MIA,S,,,0,0,0.61,0.01,-0.81,2.75,663743.0,,650559.0,1,7,Top,,,665804,,2.98737444867527,-125.031571762352,-1.84074400026923,5.90110225823677,23.7046142210566,-31.8706693568772,3.51,1.59,,,,85.9,2553.0,6.1,746894,683737,663538,666624,621020,672744,641355,643565,54.37,,,,,,,,59,1,Slider,3,5,5,3,5,3,5,3,Standard,Standard,100.0,0.0,-0.068,,
CU,2024-04-21,81.2,-2.02,6.33,"De La Cruz, Bryan",650559,605155,walk,blocked_ball,14.0,Bryan De La Cruz walks.,R,R,CHC,MIA,B,,,3,2,0.95,-1.32,1.92,0.47,663743.0,,,1,7,Top,,,665804,,7.02246086477184,-117.979503561164,-3.89622403403244,7.33922450902359,24.6204048719386,-43.7801521674803,3.37,1.74,,,,81.1,2755.0,6.5,746894,683737,663538,666624,621020,672744,641355,643565,53.96,,0.691353,0.7,1.0,0.0,0.0,,58,7,Curveball,3,5,5,3,5,3,5,3,Strategic,Standard,38.0,-0.006,0.328,,
SL,2024-04-21,88.1,-2.45,6.12,"De La Cruz, Bryan",650559,605155,,foul,5.0,Bryan De La Cruz walks.,R,R,CHC,MIA,S,,,3,2,0.19,0.06,0.2,2.48,663743.0,,,1,7,Top,,,665804,,6.02038425907873,-128.209644407051,-2.89431775772571,0.928121987219628,25.5324713850467,-31.1379103717647,3.55,1.73,5.0,68.7,-26.0,88.1,2394.0,6.2,746894,683737,663538,666624,621020,672744,641355,643565,54.31,,,,,,,,58,6,Slider,3,5,5,3,5,3,5,3,Strategic,Standard,134.0,0.0,0.0,72.8428178631545,7.90249
CU,2024-04-21,80.0,-2.18,6.35,"De La Cruz, Bryan",650559,605155,,foul_tip,5.0,Bryan De La Cruz walks.,R,R,CHC,MIA,S,,,3,1,1.12,-1.27,-0.13,2.58,663743.0,,,1,7,Top,,,665804,,2.41106392758165,-116.457067950263,0.895557518789184,9.56763959832443,25.0036621216781,-44.0775906530055,3.55,1.73,,,,79.3,2925.0,6.1,746894,683737,663538,666624,621020,672744,641355,643565,54.4,,,,,,,,58,5,Curveball,3,5,5,3,5,3,5,3,Strategic,Standard,40.0,0.0,-0.155,73.4312298500053,8.37127
FF,2024-04-21,95.0,-2.41,6.16,"De La Cruz, Bryan",650559,605155,,ball,11.0,Bryan De La Cruz walks.,R,R,CHC,MIA,B,,,2,1,-0.76,0.78,-2.0,2.8,663743.0,,,1,7,Top,,,665804,,2.76487051468434,-138.341599342239,-4.89448864287606,-10.3296688184153,31.8909900198403,-21.3097441331688,3.48,1.75,,,,94.9,2199.0,6.3,746894,683737,663538,666624,621020,672744,641355,643565,54.24,,,,,,,,58,4,4-Seam Fastball,3,5,5,3,5,3,5,3,Strategic,Standard,213.0,0.0,0.098,,
SL,2024-04-21,87.0,-2.62,6.11,"De La Cruz, Bryan",650559,605155,,ball,14.0,Bryan De La Cruz walks.,R,R,CHC,MIA,B,,,1,1,0.28,0.16,1.21,1.34,663743.0,,,1,7,Top,,,665804,,8.59835588900733,-126.376627613093,-5.56422073729073,1.21872795241949,26.2241894538864,-29.4288547974187,3.47,1.68,,,,86.9,2321.0,6.4,746894,683737,663538,666624,621020,672744,641355,643565,54.13,,,,,,,,58,3,Slider,3,5,5,3,5,3,5,3,Strategic,Standard,149.0,0.0,0.047,,
SL,2024-04-21,86.9,-2.54,6.09,"De La Cruz, Bryan",650559,605155,,ball,14.0,Bryan De La Cruz walks.,R,R,CHC,MIA,B,,,0,1,0.21,0.05,1.11,1.4,663743.0,,,1,7,Top,,,665804,,8.27597212987308,-126.322511368263,-5.15630436508663,0.586023830572764,25.6430875707518,-30.713306097841,3.56,1.74,,,,86.7,2369.0,6.2,746894,683737,663538,666624,621020,672744,641355,643565,54.32,,,,,,,,58,2,Slider,3,5,5,3,5,3,5,3,Strategic,Standard,139.0,0.0,0.051,,
SL,2024-04-21,86.5,-2.7,6.2,"De La Cruz, Bryan",650559,605155,,called_strike,1.0,Bryan De La Cruz walks.,R,R,CHC,MIA,S,,,0,0,0.13,0.1,-0.74,3.04,663743.0,,,1,7,Top,,,665804,,4.41245582687562,-125.970010398072,-1.59129037638027,0.570842579938838,22.9114766720615,-30.9733861741346,3.56,1.72,,,,86.7,2385.0,6.2,746894,683737,663538,666624,621020,672744,641355,643565,54.33,,,,,,,,58,1,Slider,3,5,5,3,5,3,5,3,Strategic,Standard,141.0,0.0,-0.075,,
SL,2024-04-27,84.1,-2.62,5.73,"Duran, Jarren",680776,605155,field_out,hit_into_play,8.0,Jarren Duran pops out to third baseman Christopher Morel.,L,R,BOS,CHC,X,5.0,popup,3,2,0.42,-0.07,-0.21,1.78,,,,2,7,Bot,67.11,143.98,543228,,4.75079890720357,-122.440713979537,-2.70643451589206,3.36910703932692,22.5490624594761,-32.5285006524729,3.32,1.55,201.0,85.5,58.0,84.6,2423.0,6.5,746971,683737,663611,666624,663538,672744,691718,643565,54.04,0.02,0.022,0.0,1.0,0.0,0.0,3.0,64,6,Slider,11,0,11,0,0,11,11,0,Strategic,Standard,81.0,0.0,-0.124,76.3552515037576,8.20022
CU,2024-04-27,83.0,-2.24,5.98,"Duran, Jarren",680776,605155,,ball,14.0,Jarren Duran pops out to third baseman Christopher Morel.,L,R,BOS,CHC,B,,,2,2,1.04,-1.44,1.92,-0.58,,,,2,7,Bot,,,543228,,7.47534189610282,-120.5720067989,-5.60543015221474,8.35451090369929,27.5084515216724,-44.994945887619,3.21,1.63,,,,82.6,2954.0,6.5,746971,683737,663611,666624,663538,672744,691718,643565,54.01,,,,,,,,64,5,Curveball,11,0,11,0,0,11,11,0,Standard,Standard,35.0,0.0,0.04,,
SL,2024-04-27,86.9,-2.64,5.82,"Duran, Jarren",680776,605155,,ball,14.0,Jarren Duran pops out to third baseman Christopher Morel.,L,R,BOS,CHC,B,,,1,2,0.47,0.07,1.94,0.65,,,,2,7,Bot,,,543228,,10.0471037152492,-126.210664093753,-6.41961017423899,3.17486127654098,23.6438934552738,-30.299980903836,3.33,1.65,,,,87.6,2604.0,6.7,746971,683737,663611,666624,663538,672744,691718,643565,53.83,,,,,,,,64,4,Slider,11,0,11,0,0,11,11,0,Standard,Standard,89.0,0.0,0.017,,
CU,2024-04-27,81.5,-2.42,5.99,"Duran, Jarren",680776,605155,,swinging_strike,14.0,Jarren Duran pops out to third baseman Christopher Morel.,L,R,BOS,CHC,S,,,1,1,1.12,-1.46,0.47,0.62,,,,2,7,Bot,,,543228,,4.35398571632631,-118.499656333156,-2.50639757933394,9.37687283835627,27.2691437055185,-45.4197444008327,3.32,1.55,,,,80.9,2952.0,6.4,746971,683737,663611,666624,663538,672744,691718,643565,54.1,,,,,,,,64,3,Curveball,11,0,11,0,0,11,11,0,Standard,Standard,40.0,0.0,-0.025,42.6352263290524,8.13034
FF,2024-04-27,94.6,-2.39,5.81,"Duran, Jarren",680776,605155,,ball,11.0,Jarren Duran pops out to third baseman Christopher Morel.,L,R,BOS,CHC,B,,,0,1,-0.45,1.02,-0.32,3.54,,,,2,7,Bot,,,543228,,6.41723712457842,-137.82584320493,-2.57896415213355,-7.09516256671905,26.9861224825258,-18.7291838145753,3.28,1.66,,,,95.4,2362.0,6.4,746971,683737,663611,666624,663538,672744,691718,643565,54.1,,,,,,,,64,2,4-Seam Fastball,11,0,11,0,0,11,11,0,Standard,Standard,209.0,0.0,0.01,,
FF,2024-04-27,94.4,-2.52,5.75,"Duran, Jarren",680776,605155,,foul,4.0,Jarren Duran pops out to third baseman Christopher Morel.,L,R,BOS,CHC,S,,,0,0,-0.44,0.83,-0.77,2.22,,,,2,7,Bot,,,543228,,5.58571442883432,-137.489494030468,-5.46179320917385,-6.78653585924951,27.1692709635798,-20.6211966533827,3.32,1.55,1.0,53.5,-57.0,95.4,2200.0,6.6,746971,683737,663611,666624,663538,672744,691718,643565,53.91,,,,,,,,64,1,4-Seam Fastball,11,0,11,0,0,11,11,0,Standard,Standard,211.0,0.0,-0.015,67.4176532233452,7.6464
FF,2024-04-27,93.7,-2.41,5.6,"Rafaela, Ceddanne",678882,605155,home_run,hit_into_play,5.0,Ceddanne Rafaela homers (2) on a fly ball to center field.   Masataka Yoshida scores.,R,R,BOS,CHC,X,,fly_ball,3,2,-0.08,0.93,-0.15,2.57,,,807799.0,2,7,Bot,98.83,34.98,543228,,6.07105164331361,-136.371884448366,-4.1915868677655,-2.31481891812518,29.6481385585286,-19.8641563762247,3.43,1.61,411.0,105.4,31.0,94.4,2277.0,6.7,746971,683737,663611,666624,663538,672744,691718,643565,53.84,0.857,1.704,2.0,1.0,0.0,3.0,6.0,63,8,4-Seam Fastball,9,0,9,0,0,11,11,0,Standard,Standard,204.0,0.001,1.824,73.9572282724237,7.3529
FF,2024-04-27,94.0,-2.07,5.91,"Rafaela, Ceddanne",678882,605155,,foul,3.0,Ceddanne Rafaela homers (2) on a fly ball to center field.   Masataka Yoshida scores.,R,R,BOS,CHC,S,,,3,2,-0.43,1.16,0.46,3.07,,,807799.0,2,7,Bot,,,543228,,7.52963930101942,-136.773940193997,-4.27472991094693,-6.9216542517826,27.969814996178,-16.8581094228109,3.43,1.61,262.0,77.4,35.0,94.6,2363.0,6.5,746971,683737,663611,666624,663538,672744,691718,643565,54.03,,,,,,,,63,7,4-Seam Fastball,9,0,9,0,0,9,9,0,Standard,Standard,204.0,0.0,0.0,68.6099182322085,7.036
CU,2024-04-27,81.9,-2.02,6.09,"Rafaela, Ceddanne",678882,605155,,ball,14.0,Ceddanne Rafaela homers (2) on a fly ball to center field.   Masataka Yoshida scores.,R,R,BOS,CHC,B,,,2,2,1.02,-1.35,2.55,1.53,,,807799.0,2,7,Bot,,,543228,,8.3743594192129,-118.898906063908,-1.00335415574306,7.71829606274558,26.0694668286614,-44.8652516028878,3.47,1.52,,,,81.6,3076.0,6.5,746971,683737,663611,666624,663538,672744,691718,643565,53.95,,,,,,,,63,6,Curveball,9,0,9,0,0,9,9,0,Standard,Standard,38.0,0.0,0.081,,
SL,2024-04-27,84.2,-2.67,5.75,"Rafaela, Ceddanne",678882,605155,,foul,4.0,Ceddanne Rafaela homers (2) on a fly ball to center field.   Masataka Yoshida scores.,R,R,BOS,CHC,S,,,2,2,0.58,0.08,-0.63,2.56,,,807799.0,2,7,Bot,,,543228,,3.5987293380456,-122.627794302304,-1.21712692319282,5.16123406697524,22.9003261599116,-31.3100289069284,3.43,1.61,86.0,101.3,5.0,84.5,2761.0,6.3,746971,683737,663611,666624,663538,672744,691718,643565,54.18,,,,,,,,63,5,Slider,9,0,9,0,0,9,9,0,Standard,Standard,92.0,0.0,0.0,73.8893538969244,7.27856
SL,2024-04-27,84.7,-2.65,5.82,"Rafaela, Ceddanne",678882,605155,,called_strike,7.0,Ceddanne Rafaela homers (2) on a fly ball to center field.   Masataka Yoshida scores.,R,R,BOS,CHC,S,,,2,1,0.38,0.14,-0.7,1.96,,,807799.0,2,7,Bot,,,543228,,3.79287683330009,-123.432876083244,-3.0227447431651,3.23116467191052,22.9061331073085,-30.3373017360628,3.46,1.65,,,,84.9,2651.0,6.2,746971,683737,663611,666624,663538,672744,691718,643565,54.28,,,,,,,,63,4,Slider,9,0,9,0,0,9,9,0,Standard,Standard,105.0,0.0,-0.076,,
SL,2024-04-27,85.6,-2.74,5.86,"Rafaela, Ceddanne",678882,605155,,foul,4.0,Ceddanne Rafaela homers (2) on a fly ball to center field.   Masataka Yoshida scores.,R,R,BOS,CHC,S,,,2,0,0.41,0.12,-0.62,2.78,,,807799.0,2,7,Bot,,,543228,,4.16013804129799,-124.722637707753,-1.32017130040025,3.59484197808946,22.278537460942,-30.8341794501332,3.43,1.61,209.0,71.7,50.0,85.8,2595.0,6.1,746971,683737,663611,666624,663538,672744,691718,643565,54.42,,,,,,,,63,3,Slider,9,0,9,0,0,9,9,0,Standard,Standard,127.0,0.0,-0.027,65.2440130529712,6.46034
FF,2024-04-27,93.1,-2.51,5.82,"Rafaela, Ceddanne",678882,605155,,ball,11.0,Ceddanne Rafaela homers (2) on a fly ball to center field.   Masataka Yoshida scores.,R,R,BOS,CHC,B,,,1,0,0.0,1.03,-0.65,4.18,,,807799.0,2,7,Bot,,,543228,,4.79716925456475,-135.629917416292,-0.787175681024384,-0.946247139422797,26.5311363583868,-19.4228915373222,3.52,1.71,,,,93.8,2391.0,6.4,746971,683737,663611,666624,663538,672744,691718,643565,54.12,,,,,,,,63,2,4-Seam Fastball,9,0,9,0,0,9,9,0,Standard,Standard,200.0,0.0,0.04,,
SL,2024-04-27,86.1,-2.57,5.93,"Rafaela, Ceddanne",678882,605155,,ball,11.0,Ceddanne Rafaela homers (2) on a fly ball to center field.   Masataka Yoshida scores.,R,R,BOS,CHC,B,,,0,0,0.32,0.31,-0.25,4.23,,,807799.0,2,7,Bot,,,543228,,4.88189739059414,-125.305164469221,1.57418073172971,2.40496788873545,23.8891696746447,-29.4406818307971,3.54,1.7,,,,86.4,2625.0,6.4,746971,683737,663611,666624,663538,672744,691718,643565,54.13,,,,,,,,63,1,Slider,9,0,9,0,0,9,9,0,Standard,Standard,102.0,0.0,0.025,,
FF,2024-04-27,93.5,-2.4,5.81,"Dalbec, Bobby",666915,605155,strikeout,swinging_strike,1.0,Bobby Dalbec strikes out swinging.,R,R,BOS,CHC,S,2.0,,2,2,-0.43,1.17,-0.62,3.4,,,807799.0,1,7,Bot,,,543228,,5.52843369625477,-136.124169994686,-3.08164935704472,-6.47376280275319,28.316105484186,-17.0959501969414,3.53,1.65,,,,93.7,2265.0,6.3,746971,683737,663611,666624,663538,672744,691718,643565,54.23,,0.0,0.0,1.0,0.0,0.0,,62,5,4-Seam Fastball,9,0,9,0,0,9,9,0,Standard,Standard,199.0,0.0,-0.275,70.8042209377078,6.04932
FF,2024-04-27,93.5,-2.47,5.74,"Dalbec, Bobby",666915,605155,,ball,11.0,Bobby Dalbec strikes out swinging.,R,R,BOS,CHC,B,,,1,2,-0.19,1.05,-0.7,4.95,,,807799.0,1,7,Bot,,,543228,,4.997516598545,-136.22878038738,1.32940519182974,-3.4227885834666,28.4432422743886,-19.4800501840787,3.54,1.74,,,,93.8,2390.0,6.3,746971,683737,663611,666624,663538,672744,691718,643565,54.19,,,,,,,,62,4,4-Seam Fastball,9,0,9,0,0,9,9,0,Standard,Standard,197.0,0.0,0.059,,
SL,2024-04-27,85.6,-2.74,5.77,"Dalbec, Bobby",666915,605155,,foul,7.0,Bobby Dalbec strikes out swinging.,R,R,BOS,CHC,S,,,1,1,0.46,-0.05,-0.46,2.2,,,807799.0,1,7,Bot,,,543228,,4.44126426264647,-124.651090928043,-2.04257028383431,3.89685872423976,25.891646934088,-32.4596313632059,3.53,1.65,136.0,89.2,11.0,85.7,2551.0,6.4,746971,683737,663611,666624,663538,672744,691718,643565,54.12,,,,,,,,62,3,Slider,9,0,9,0,0,9,9,0,Standard,Standard,105.0,0.0,-0.067,77.8587195348287,7.74782
CU,2024-04-27,81.7,-2.18,6.22,"Dalbec, Bobby",666915,605155,,ball,14.0,Bobby Dalbec strikes out swinging.,R,R,BOS,CHC,B,,,0,1,1.03,-1.43,0.97,1.83,,,807799.0,1,7,Bot,,,543228,,5.08958875367524,-118.653222581631,-0.349676916622361,8.25769169328227,28.8317238960032,-45.5963647377779,3.42,1.51,,,,80.6,2948.0,6.3,746971,683737,663611,666624,663538,672744,691718,643565,54.21,,,,,,,,62,2,Curveball,9,0,9,0,0,9,9,0,Standard,Standard,40.0,0.0,0.029,,
SL,2024-04-27,86.7,-2.57,5.99,"Dalbec, Bobby",666915,605155,,called_strike,6.0,Bobby Dalbec strikes out swinging.,R,R,BOS,CHC,S,,,0,0,0.22,0.11,0.6,2.38,,,807799.0,1,7,Bot,,,543228,,7.13096627419724,-126.145288475456,-2.66843279679792,0.893483361798641,25.5309805956568,-30.6889953260321,3.58,1.75,,,,86.6,2549.0,6.2,746971,683737,663611,666624,663538,672744,691718,643565,54.26,,,,,,,,62,1,Slider,9,0,9,0,0,9,9,0,Standard,Standard,113.0,0.0,-0.04,,
SL,2024-04-27,86.8,-2.92,5.93,"Hamilton, David",666152,605155,field_out,hit_into_play,4.0,David Hamilton flies out to left fielder Alexander Canario.,L,R,BOS,CHC,X,7.0,fly_ball,1,1,0.37,0.19,-0.31,2.17,,,807799.0,0,7,Bot,59.34,89.75,543228,,5.46047332215464,-126.401724796575,-3.25241192752187,3.04896427050742,23.1300561711575,-29.7396627680494,3.35,1.54,316.0,94.7,25.0,87.0,2497.0,6.1,746971,683737,663611,666624,663538,672744,691718,643565,54.37,0.2,0.268,0.0,1.0,0.0,0.0,5.0,61,3,Slider,9,0,9,0,0,9,9,0,Standard,Strategic,131.0,-0.001,-0.368,68.0712891732491,6.98203
FF,2024-04-27,94.7,-2.76,5.73,"Hamilton, David",666152,605155,,ball,11.0,David Hamilton flies out to left fielder Alexander Canario.,L,R,BOS,CHC,B,,,0,1,-0.44,1.12,-1.11,2.6,,,807799.0,0,7,Bot,,,543228,,5.28981313521126,-137.80191463248,-5.03144004877676,-6.7999690853094,29.7588377425053,-16.9838842890372,3.33,1.49,,,,94.8,2182.0,6.3,746971,683737,663611,666624,663538,672744,691718,643565,54.21,,,,,,,,61,2,4-Seam Fastball,9,0,9,0,0,9,9,0,Standard,Strategic,210.0,0.0,0.06,,
SL,2024-04-27,87.1,-2.59,5.93,"Hamilton, David",666152,605155,,called_strike,2.0,David Hamilton flies out to left fielder Alexander Canario.,L,R,BOS,CHC,S,,,0,0,0.13,0.38,0.13,3.2,,,807799.0,0,7,Bot,,,543228,,6.25723513763475,-126.838930673289,-1.2212288194307,0.211487351711692,24.5330734743572,-28.0202887087642,3.31,1.51,,,,87.2,2363.0,6.2,746971,683737,663611,666624,663538,672744,691718,643565,54.3,,,,,,,,61,1,Slider,9,0,9,0,0,9,9,0,Standard,Strategic,142.0,0.0,-0.064,,
SL,2024-04-27,86.7,-2.69,5.91,"Yoshida, Masataka",807799,605155,single,hit_into_play,6.0,"Masataka Yoshida singles on a sharp ground ball to right fielder Mike Tauchman, deflected by second baseman Nick Madrigal.",L,R,BOS,CHC,X,4.0,ground_ball,1,1,0.52,0.36,0.44,2.54,,,,0,7,Bot,170.2,123.73,543228,,6.4208482505606,-126.244705544359,-2.70209283820044,4.5500660275408,22.0688914223191,-28.0109012758083,3.25,1.45,132.0,103.6,9.0,87.4,2450.0,6.4,746971,683737,663611,666624,663538,672744,691718,643565,54.12,0.749,0.728,0.9,1.0,1.0,0.0,4.0,60,3,Slider,9,0,9,0,0,9,9,0,Standard,Standard,117.0,0.001,0.422,71.4569137341223,7.10839
SL,2024-04-27,83.9,-2.92,6.04,"Yoshida, Masataka",807799,605155,,ball,13.0,"Masataka Yoshida singles on a sharp ground ball to right fielder Mike Tauchman, deflected by second baseman Nick Madrigal.",L,R,BOS,CHC,B,,,0,1,0.36,0.26,-1.64,2.31,,,,0,7,Bot,,,543228,,2.26593680500044,-122.27071190293,-2.83296700589151,3.21784017117869,20.9489366037521,-29.240882797103,3.35,1.46,,,,84.0,2571.0,6.0,746971,683737,663611,666624,663538,672744,691718,643565,54.5,,,,,,,,60,2,Slider,9,0,9,0,0,9,9,0,Standard,Standard,116.0,0.0,0.021,,
FF,2024-04-27,92.9,-2.73,5.96,"Yoshida, Masataka",807799,605155,,called_strike,1.0,"Masataka Yoshida singles on a sharp ground ball to right fielder Mike Tauchman, deflected by second baseman Nick Madrigal.",L,R,BOS,CHC,S,,,0,0,-0.41,1.2,-0.81,3.45,,,,0,7,Bot,,,543228,,5.79408783328724,-135.245270539613,-3.31909018485239,-6.1865499833781,26.8228378389051,-16.8942159303662,3.35,1.57,,,,93.0,2135.0,6.1,746971,683737,663611,666624,663538,672744,691718,643565,54.39,,,,,,,,60,1,4-Seam Fastball,9,0,9,0,0,9,9,0,Standard,Standard,216.0,0.0,-0.033,,
FF,2024-04-27,94.0,-2.4,5.85,"Wong, Connor",657136,605155,field_out,hit_into_play,5.0,Connor Wong flies out to right fielder Mike Tauchman.,R,R,BOS,CHC,X,9.0,fly_ball,0,0,-0.43,1.14,0.13,2.43,,,,2,6,Bot,200.53,113.9,543228,,7.53577824211792,-136.644049239506,-5.68944225830795,-7.05871188436894,28.8800762685269,-16.8373085791339,3.31,1.44,280.0,93.8,41.0,94.3,2192.0,6.4,746971,683737,663538,666624,621020,664023,691718,643565,54.08,0.023,0.038,0.0,1.0,0.0,0.0,3.0,56,1,4-Seam Fastball,9,0,9,0,0,9,9,0,Standard,Standard,209.0,0.0,-0.096,74.0156303777261,7.14061
SL,2024-04-27,86.2,-2.73,5.91,"Abreu, Wilyer",677800,605155,field_out,hit_into_play,8.0,Wilyer Abreu flies out to left fielder Ian Happ.,L,R,BOS,CHC,X,7.0,fly_ball,1,1,0.32,0.12,-0.01,2.11,,,,1,6,Bot,72.02,91.87,543228,,5.80377050547659,-125.535291866147,-3.12352774921465,2.41586751387482,22.4655757357821,-30.4749690197809,3.41,1.61,298.0,89.5,30.0,86.5,2455.0,6.2,746971,683737,663538,666624,621020,664023,691718,643565,54.32,0.083,0.104,0.0,1.0,0.0,0.0,3.0,55,3,Slider,9,0,9,0,0,9,9,0,Infield shade,Standard,122.0,0.0,-0.157,76.2368802486609,6.89482
FF,2024-04-27,93.5,-2.71,5.85,"Abreu, Wilyer",677800,605155,,ball,11.0,Wilyer Abreu flies out to left fielder Ian Happ.,L,R,BOS,CHC,B,,,0,1,-0.42,1.16,-0.98,4.97,,,,1,6,Bot,,,543228,,5.38994864249927,-136.231216781082,0.832089881912969,-6.33786375379593,25.5231426971478,-17.870162032076,3.54,1.71,,,,93.9,2169.0,6.1,746971,683737,663538,666624,621020,664023,691718,643565,54.4,,,,,,,,55,2,4-Seam Fastball,9,0,9,0,0,9,9,0,Infield shade,Standard,204.0,0.0,0.019,,
FF,2024-04-27,94.4,-2.75,5.86,"Abreu, Wilyer",677800,605155,,foul,5.0,Wilyer Abreu flies out to left fielder Ian Happ.,L,R,BOS,CHC,S,,,0,0,-0.52,1.34,-0.22,2.66,,,,1,6,Bot,,,543228,,7.69942806073409,-137.313254726288,-5.65890156757498,-8.09249468762035,26.886872316859,-14.1462223748168,3.41,1.61,204.0,74.1,46.0,94.6,2283.0,6.2,746971,683737,663538,666624,621020,664023,691718,643565,54.35,,,,,,,,55,1,4-Seam Fastball,9,0,9,0,0,9,9,0,Infield shade,Standard,211.0,0.0,-0.024,70.8228430953995,6.7502
