pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,des,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,fielder_2,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
FF,2024-04-28,94.1,-1.15,5.8,"Fitzgerald, Tyler",666149,683003,,called_strike,9.0,Tyler Fitzgerald singles on a fly ball to left fielder Bryan Reynolds.,R,R,SF,PIT,S,,,0,0,-0.46,1.29,0.62,1.64,,,,0,5,Bot,,,680779,,5.66833990611279,-136.837388242814,-8.02512149851352,-7.04163776598793,30.1876753865218,-14.43631595735,3.39,1.61,,,,95.0,2480.0,6.9,745349,642133,669707,663647,665833,668804,572191,656582,53.65,,,,,,,,36,1,4-Seam Fastball,3,1,3,1,1,3,3,1,Standard,Standard,208.0,0.0,-0.033,,
CH,2024-04-28,88.1,-1.39,5.89,"Yastrzemski, Mike",573262,683003,field_out,hit_into_play,4.0,"Mike Yastrzemski grounds out, second baseman Jared Triolo to first baseman Rowdy Tellez.",L,R,SF,PIT,X,4.0,ground_ball,0,0,-0.75,0.42,-0.42,2.45,,,,2,4,Bot,142.13,158.53,680779,,3.94052182762194,-128.385399011052,-3.29194137091957,-9.12283166517144,21.2282108101703,-27.1189641172603,3.41,1.64,4.0,97.0,-28.0,89.6,1726.0,6.7,745349,642133,669707,663647,665833,668804,572191,656582,53.81,0.083,0.07,0.0,1.0,0.0,0.0,2.0,30,1,Changeup,3,0,3,0,0,3,3,0,Standard,Standard,214.0,-0.005,-0.096,69.7908971705573,7.60121
SL,2024-04-28,86.4,-1.34,5.76,"Estrada, Thairo",642731,683003,field_out,hit_into_play,6.0,Thairo Estrada lines out to third baseman Ke'Bryan Hayes.,R,R,SF,PIT,X,5.0,line_drive,2,2,0.35,0.06,0.51,2.45,,,,1,4,Bot,94.87,165.49,680779,,3.73604775325953,-125.868835009158,-1.85663213315305,3.03571075283759,24.2934340206107,-31.3260678319834,3.39,1.67,117.0,88.1,8.0,87.8,2409.0,7.0,745349,642133,669707,663647,665833,668804,572191,656582,53.52,0.491,0.442,0.0,1.0,0.0,0.0,4.0,29,6,Slider,3,0,3,0,0,3,3,0,Standard,Standard,94.0,-0.007,-0.143,70.1941871118346,7.67561
CH,2024-04-28,86.8,-1.16,5.96,"Estrada, Thairo",642731,683003,,ball,14.0,Thairo Estrada lines out to third baseman Ke'Bryan Hayes.,R,R,SF,PIT,B,,,1,2,-1.19,0.41,0.7,0.23,,,,1,4,Bot,,,680779,,6.94622586229156,-126.115288062724,-8.47939716181757,-14.0798068344548,22.9350306222518,-26.4052699492199,3.5,1.68,,,,87.9,1662.0,6.8,745349,642133,669707,663647,665833,668804,572191,656582,53.67,,,,,,,,29,5,Changeup,3,0,3,0,0,3,3,0,Standard,Standard,220.0,0.0,0.024,,
FF,2024-04-28,97.3,-0.86,5.72,"Estrada, Thairo",642731,683003,,ball,14.0,Thairo Estrada lines out to third baseman Ke'Bryan Hayes.,R,R,SF,PIT,B,,,0,2,-0.36,1.52,1.25,2.14,,,,1,4,Bot,,,680779,,6.54652193279847,-141.276670849819,-7.53736838347665,-6.46110751052959,36.3852411221026,-10.2873816592956,3.34,1.6,,,,97.5,2559.0,6.8,745349,642133,669707,663647,665833,668804,572191,656582,53.69,,,,,,,,29,4,4-Seam Fastball,3,0,3,0,0,3,3,0,Standard,Standard,207.0,0.0,0.016,,
CH,2024-04-28,89.3,-1.32,5.93,"Estrada, Thairo",642731,683003,,foul,11.0,Thairo Estrada lines out to third baseman Ke'Bryan Hayes.,R,R,SF,PIT,S,,,0,2,-1.13,0.47,-0.75,3.66,,,,1,4,Bot,,,680779,,3.83459710379474,-130.133264061838,-0.655673579923264,-13.6460826160064,23.6142562914505,-26.8252011511762,3.39,1.67,103.0,44.9,46.0,90.8,1666.0,6.8,745349,642133,669707,663647,665833,668804,572191,656582,53.7,,,,,,,,29,3,Changeup,3,0,3,0,0,3,3,0,Standard,Standard,219.0,0.0,0.0,60.7165830710737,5.33058
CH,2024-04-28,87.5,-1.29,5.88,"Estrada, Thairo",642731,683003,,foul,9.0,Thairo Estrada lines out to third baseman Ke'Bryan Hayes.,R,R,SF,PIT,S,,,0,1,-1.02,0.25,0.36,1.91,,,,1,4,Bot,,,680779,,6.14046296477777,-127.426054182271,-4.11654058698031,-12.2800388589582,20.8989650737067,-28.8439764213009,3.39,1.67,5.0,76.4,-24.0,89.1,1719.0,6.8,745349,642133,669707,663647,665833,668804,572191,656582,53.71,,,,,,,,29,2,Changeup,3,0,3,0,0,3,3,0,Standard,Standard,208.0,0.0,-0.036,71.1867709692979,7.88425
CU,2024-04-28,79.8,-1.25,5.86,"Estrada, Thairo",642731,683003,,called_strike,9.0,Thairo Estrada lines out to third baseman Ke'Bryan Hayes.,R,R,SF,PIT,S,,,0,0,0.87,-1.05,0.31,2.1,,,,1,4,Bot,,,680779,,1.80592907204083,-116.155564479686,0.464994493847128,7.50681204213983,22.3774960855679,-41.9372218903898,3.44,1.68,,,,80.6,2672.0,6.9,745349,642133,669707,663647,665833,668804,572191,656582,53.59,,,,,,,,29,1,Curveball,3,0,3,0,0,3,3,0,Standard,Standard,31.0,0.0,-0.024,,
CH,2024-04-28,88.8,-1.4,5.84,"Soler, Jorge",624585,683003,strikeout,swinging_strike,7.0,Jorge Soler strikes out swinging.,R,R,SF,PIT,S,2.0,,3,2,-1.0,0.36,-0.37,1.98,,,,0,4,Bot,,,680779,,4.63170379573669,-129.391510569153,-4.26279542586267,-12.2168121451422,23.4456719829118,-27.5113356047873,3.6,1.75,,,,89.6,1645.0,6.4,745349,642133,669707,663647,665833,668804,572191,656582,54.07,,0.0,0.0,1.0,0.0,0.0,,28,7,Changeup,3,0,3,0,0,3,3,0,Standard,Standard,219.0,-0.01,-0.297,78.7176253386834,7.91351
FF,2024-04-28,96.2,-1.15,5.76,"Soler, Jorge",624585,683003,,foul,11.0,Jorge Soler strikes out swinging.,R,R,SF,PIT,S,,,3,2,-0.68,1.63,-1.01,3.46,,,,0,4,Bot,,,680779,,1.93456068417597,-140.080958848742,-4.22185308767923,-9.39793086917762,33.3599951323855,-10.0477701732958,3.6,1.75,337.0,96.6,37.0,96.9,2416.0,6.8,745349,642133,669707,663647,665833,668804,572191,656582,53.73,,,,,,,,28,6,4-Seam Fastball,3,0,3,0,0,3,3,0,Standard,Standard,216.0,0.0,0.0,78.2774463613958,8.2472
CH,2024-04-28,89.0,-1.28,5.89,"Soler, Jorge",624585,683003,,ball,13.0,Jorge Soler strikes out swinging.,R,R,SF,PIT,B,,,2,2,-0.83,0.62,-0.08,0.19,,,,0,4,Bot,,,680779,,4.70781068018276,-129.465877673487,-9.38459695378158,-10.2684272358672,22.7006835179731,-23.6361852995321,3.59,1.76,,,,90.1,1719.0,6.6,745349,642133,669707,663647,665833,668804,572191,656582,53.87,,,,,,,,28,5,Changeup,3,0,3,0,0,3,3,0,Standard,Standard,220.0,0.0,0.096,,
SL,2024-04-28,86.5,-1.56,5.78,"Soler, Jorge",624585,683003,,foul,2.0,Jorge Soler strikes out swinging.,R,R,SF,PIT,S,,,2,1,0.47,0.18,-0.26,3.19,,,,0,4,Bot,,,680779,,2.16682110398955,-126.122762031738,-0.419912191365564,4.67444424376562,22.1462152010005,-30.3819291946167,3.6,1.75,35.0,76.3,81.0,87.8,2539.0,6.7,745349,642133,669707,663647,665833,668804,572191,656582,53.82,,,,,,,,28,4,Slider,3,0,3,0,0,3,3,0,Standard,Standard,111.0,0.0,-0.062,71.5821166407302,7.37954
SL,2024-04-28,85.1,-1.49,5.64,"Soler, Jorge",624585,683003,,foul,5.0,Jorge Soler strikes out swinging.,R,R,SF,PIT,S,,,2,0,0.39,0.16,-0.25,2.82,,,,0,4,Bot,,,680779,,2.14755241903652,-124.014460132701,-0.674865248902836,3.67248368314776,22.5058246237275,-30.605589810419,3.6,1.75,87.0,67.3,73.0,86.1,2545.0,6.7,745349,642133,669707,663647,665833,668804,572191,656582,53.84,,,,,,,,28,3,Slider,3,0,3,0,0,3,3,0,Standard,Standard,80.0,0.0,-0.062,72.3825991412375,7.26203
FF,2024-04-28,94.5,-1.5,5.61,"Soler, Jorge",624585,683003,,ball,14.0,Jorge Soler strikes out swinging.,R,R,SF,PIT,B,,,1,0,-0.64,1.31,1.26,1.91,,,,0,4,Bot,,,680779,,8.64559853956979,-137.282488185628,-6.9109413514446,-9.90394888036267,29.3016064135955,-14.1905190847526,3.63,1.76,,,,95.1,2487.0,6.6,745349,642133,669707,663647,665833,668804,572191,656582,53.86,,,,,,,,28,2,4-Seam Fastball,3,0,3,0,0,3,3,0,Standard,Standard,210.0,0.0,0.066,,
CU,2024-04-28,78.7,-1.32,5.92,"Soler, Jorge",624585,683003,,ball,14.0,Jorge Soler strikes out swinging.,R,R,SF,PIT,B,,,0,0,0.73,-1.31,1.41,0.09,,,,0,4,Bot,,,680779,,4.58555084690546,-114.400983487803,-3.2255094483434,5.29190921724292,25.6532554501642,-43.0220260454834,3.49,1.65,,,,78.4,2672.0,6.7,745349,642133,669707,663647,665833,668804,572191,656582,53.84,,,,,,,,28,1,Curveball,3,0,3,0,0,3,3,0,Standard,Standard,37.0,0.0,0.032,,
SL,2024-04-28,85.8,-1.35,5.81,"Bailey, Patrick",672275,683003,field_out,hit_into_play,2.0,Patrick Bailey grounds out to first baseman Rowdy Tellez.,L,R,SF,PIT,X,3.0,ground_ball,2,0,0.41,-0.16,0.11,3.38,808982.0,656305.0,,2,3,Bot,155.82,164.29,680779,,2.64082477580553,-124.946004839987,0.89525739967861,3.65784059978326,27.3869604979191,-34.2457916635765,3.45,1.65,70.0,95.8,2.0,85.9,2451.0,6.5,745349,642133,669707,663647,665833,668804,572191,656582,54.01,0.4,0.382,0.0,1.0,0.0,0.0,4.0,24,3,Slider,3,0,3,0,0,3,3,0,Standard,Standard,63.0,-0.028,-0.59,70.441163794161,7.38479
FF,2024-04-28,97.1,-1.09,5.79,"Bailey, Patrick",672275,683003,,ball,14.0,Patrick Bailey grounds out to first baseman Rowdy Tellez.,L,R,SF,PIT,B,,,1,0,-0.49,1.5,1.47,1.61,808982.0,656305.0,,2,3,Bot,,,680779,,8.01190472285518,-140.995494979233,-9.0898797050228,-8.31913894857327,32.3129728685353,-10.2981778454234,3.41,1.66,,,,97.5,2476.0,6.6,745349,642133,669707,663647,665833,668804,572191,656582,53.85,,,,,,,,24,2,4-Seam Fastball,3,0,3,0,0,3,3,0,Standard,Standard,207.0,0.0,0.0,,
SL,2024-04-28,87.7,-1.32,5.82,"Bailey, Patrick",672275,683003,,ball,11.0,Patrick Bailey grounds out to first baseman Rowdy Tellez.,L,R,SF,PIT,B,,,0,0,0.38,0.09,-1.51,4.34,808982.0,656305.0,,2,3,Bot,,,680779,,-1.25057523484245,-127.796415771655,2.27137097835391,4.42991137074301,22.3565130644098,-31.7883494818831,3.42,1.65,,,,88.7,2459.0,6.5,745349,642133,669707,663647,665833,668804,572191,656582,53.98,,,,,,,,24,1,Slider,3,0,3,0,0,3,3,0,Standard,Standard,108.0,0.0,0.028,,
CH,2024-04-28,90.3,-1.31,5.84,"Conforto, Michael",624424,683003,field_out,hit_into_play,6.0,"Michael Conforto grounds out, first baseman Rowdy Tellez to pitcher Jared Jones.   Jung Hoo Lee to 3rd.    Matt Chapman to 2nd.",L,R,SF,PIT,X,3.0,ground_ball,2,2,-0.77,0.67,0.32,2.57,,808982.0,656305.0,1,3,Bot,139.6,172.4,680779,,5.74126259802577,-131.522733977982,-3.74092890329496,-10.0339567734854,23.5343608904851,-23.7456937595053,3.11,1.5,3.0,78.2,-37.0,91.7,1828.0,6.7,745349,642133,669707,663647,665833,668804,572191,656582,53.78,0.066,0.056,0.0,1.0,0.0,0.0,2.0,23,6,Changeup,3,0,3,0,0,3,3,0,Standard,Standard,218.0,-0.013,-0.568,72.1094709327035,6.67432
SL,2024-04-28,87.6,-1.53,5.84,"Conforto, Michael",624424,683003,,foul,6.0,"Michael Conforto grounds out, first baseman Rowdy Tellez to pitcher Jared Jones.   Jung Hoo Lee to 3rd.    Matt Chapman to 2nd.",L,R,SF,PIT,S,,,2,2,0.49,-0.18,0.67,2.37,,808982.0,656305.0,1,3,Bot,,,680779,,4.3431228961259,-127.561798773545,-1.89585065148679,4.40041343653586,26.5503655457942,-33.9459650934111,3.11,1.5,2.0,57.2,-46.0,88.5,2515.0,6.9,745349,642133,669707,663647,665833,668804,572191,656582,53.64,,,,,,,,23,5,Slider,3,0,3,0,0,3,3,0,Standard,Standard,60.0,0.0,0.0,72.7725651168141,6.69485
SL,2024-04-28,87.9,-1.48,5.63,"Conforto, Michael",624424,683003,,swinging_strike,14.0,"Michael Conforto grounds out, first baseman Rowdy Tellez to pitcher Jared Jones.   Jung Hoo Lee to 3rd.    Matt Chapman to 2nd.",L,R,SF,PIT,S,,,2,1,0.21,0.28,0.12,0.97,,808982.0,656305.0,1,3,Bot,,,680779,,3.48415201935945,-128.018956573445,-5.86612828792947,1.66726800944246,24.0715185163103,-28.1219947224926,3.11,1.5,,,,89.1,2530.0,6.8,745349,642133,669707,663647,665833,668804,572191,656582,53.75,,,,,,,,23,4,Slider,3,0,3,0,0,3,3,0,Standard,Standard,89.0,0.0,-0.08,78.2381428775374,8.24973
CH,2024-04-28,88.7,-1.59,5.82,"Conforto, Michael",624424,683003,,blocked_ball,13.0,"Michael Conforto grounds out, first baseman Rowdy Tellez to pitcher Jared Jones.   Jung Hoo Lee to 3rd.    Matt Chapman to 2nd.",L,R,SF,PIT,B,,,1,1,-1.07,0.55,-0.49,0.59,,808982.0,656305.0,1,3,Bot,,,680779,,4.94931437847144,-128.968271663943,-7.89581886624008,-12.9396624384779,27.0053579425788,-24.6079513363437,3.11,1.51,,,,89.1,1724.0,6.6,745349,642133,669707,663647,665833,668804,572191,656582,53.91,,,,,,,,23,3,Changeup,3,0,3,0,0,3,3,0,Standard,Standard,219.0,0.0,0.08,,
SL,2024-04-28,89.3,-1.4,5.66,"Conforto, Michael",624424,683003,,foul,12.0,"Michael Conforto grounds out, first baseman Rowdy Tellez to pitcher Jared Jones.   Jung Hoo Lee to 3rd.    Matt Chapman to 2nd.",L,R,SF,PIT,S,,,1,0,0.34,0.15,0.89,2.78,,808982.0,656305.0,1,3,Bot,,,680779,,4.97778884036014,-130.219047790858,-1.58146993433163,3.2382622043023,19.9203881719453,-30.2945873534017,3.11,1.5,,,,91.5,2439.0,6.9,745349,642133,669707,663647,665833,668804,572191,656582,53.61,,,,,,,,23,2,Slider,3,0,3,0,0,3,3,0,Standard,Standard,116.0,0.0,-0.095,80.8706339146364,7.59999
FF,2024-04-28,94.0,-1.52,5.78,"Conforto, Michael",624424,683003,,ball,11.0,"Michael Conforto grounds out, first baseman Rowdy Tellez to pitcher Jared Jones.   Jung Hoo Lee to 3rd.    Matt Chapman to 2nd.",L,R,SF,PIT,B,,,0,0,-0.81,1.37,-1.83,3.58,,808982.0,656305.0,1,3,Bot,,,680779,,0.999033108284059,-137.017515550955,-3.09895325280557,-10.4232612359447,28.7401305513284,-14.3636884169429,3.07,1.5,,,,94.5,2373.0,6.4,745349,642133,669707,663647,665833,668804,572191,656582,54.14,,,,,,,,23,1,4-Seam Fastball,3,0,3,0,0,3,3,0,Standard,Standard,210.0,0.0,0.048,,
SL,2024-04-28,86.7,-1.55,5.67,"Chapman, Matt",656305,683003,single,hit_into_play,14.0,Matt Chapman singles on a fly ball to right fielder Connor Joe.   Jung Hoo Lee to 2nd.,R,R,SF,PIT,X,9.0,fly_ball,0,1,0.36,0.27,0.89,1.55,,,808982.0,1,3,Bot,177.1,129.83,680779,,5.16369309784665,-126.278014283523,-4.28713957474845,2.9208739753121,23.9116373823941,-28.5949611940261,3.53,1.68,213.0,71.2,43.0,87.9,2385.0,6.8,745349,642133,669707,663647,665833,668804,572191,656582,53.66,0.334,0.32,0.9,1.0,1.0,0.0,3.0,22,2,Slider,3,0,3,0,0,3,3,0,Standard,Standard,137.0,0.016,0.54,74.1923296400117,8.31337
FF,2024-04-28,96.2,-1.09,5.79,"Chapman, Matt",656305,683003,,called_strike,8.0,Matt Chapman singles on a fly ball to right fielder Connor Joe.   Jung Hoo Lee to 2nd.,R,R,SF,PIT,S,,,0,0,-0.85,1.4,0.14,1.64,,,808982.0,1,3,Bot,,,680779,,5.25548197252799,-139.846015096051,-8.66958081551462,-12.4077445910938,32.1039707030447,-11.9651719437297,3.59,1.69,,,,97.2,2555.0,6.9,745349,642133,669707,663647,665833,668804,572191,656582,53.56,,,,,,,,22,1,4-Seam Fastball,3,0,3,0,0,3,3,0,Standard,Standard,199.0,0.0,-0.04,,
FF,2024-04-28,95.4,-1.47,5.49,"Wade Jr., LaMonte",664774,683003,sac_fly,hit_into_play,5.0,LaMonte Wade Jr.  out on a sacrifice fly to center fielder Michael A.   Taylor.   Tyler Fitzgerald scores.,L,R,SF,PIT,X,8.0,fly_ball,2,2,-0.57,1.46,0.14,2.67,666149.0,,808982.0,0,3,Bot,112.74,68.01,680779,,5.56184313110038,-138.811113394008,-5.12366928141555,-8.62112970151884,30.6252293636952,-12.2920739669511,3.22,1.51,354.0,96.2,24.0,96.3,2485.0,6.8,745349,642133,669707,663647,665833,668804,572191,656582,53.71,0.291,0.373,0.0,1.0,0.0,0.0,5.0,21,6,4-Seam Fastball,2,0,2,0,0,3,3,0,Standard,Standard,201.0,-0.005,-0.294,70.3736533591823,6.17936
CH,2024-04-28,88.8,-1.55,5.86,"Wade Jr., LaMonte",664774,683003,,foul,4.0,LaMonte Wade Jr.  out on a sacrifice fly to center fielder Michael A.   Taylor.   Tyler Fitzgerald scores.,L,R,SF,PIT,S,,,2,2,-1.17,0.6,-0.55,2.53,666149.0,,808982.0,0,3,Bot,,,680779,,4.93649737995862,-129.254353614887,-3.39059167057823,-14.1845242266903,24.9864596662552,-24.9851718714481,3.22,1.51,,,,89.3,1781.0,6.4,745349,642133,669707,663647,665833,668804,572191,656582,54.09,,,,,,,,21,5,Changeup,2,0,2,0,0,2,2,0,Standard,Standard,223.0,0.0,0.0,72.2053412320417,7.32593
CH,2024-04-28,87.9,-1.57,5.85,"Wade Jr., LaMonte",664774,683003,,swinging_strike,13.0,LaMonte Wade Jr.  out on a sacrifice fly to center fielder Michael A.   Taylor.   Tyler Fitzgerald scores.,L,R,SF,PIT,S,,,2,1,-0.76,0.23,-0.02,1.32,666149.0,,808982.0,0,3,Bot,,,680779,,5.36663921210861,-128.021044443681,-5.46104232759699,-9.39091798629911,22.3483712511362,-28.8522127147099,3.22,1.51,,,,88.9,1757.0,6.5,745349,642133,669707,663647,665833,668804,572191,656582,54.01,,,,,,,,21,4,Changeup,2,0,2,0,0,2,2,0,Standard,Standard,217.0,0.0,-0.135,76.1212753244349,7.45029
SL,2024-04-28,86.0,-1.53,5.69,"Wade Jr., LaMonte",664774,683003,,ball,14.0,LaMonte Wade Jr.  out on a sacrifice fly to center fielder Michael A.   Taylor.   Tyler Fitzgerald scores.,L,R,SF,PIT,B,,,1,1,0.38,0.29,1.43,1.01,666149.0,,808982.0,0,3,Bot,,,680779,,6.30359984291965,-125.13269056411,-5.56157317312328,2.88061525470541,22.0152776849882,-28.2682760182959,3.23,1.45,,,,87.2,2517.0,6.8,745349,642133,669707,663647,665833,668804,572191,656582,53.7,,,,,,,,21,3,Slider,2,0,2,0,0,2,2,0,Standard,Standard,129.0,0.0,0.054,,
FF,2024-04-28,95.7,-1.47,5.67,"Wade Jr., LaMonte",664774,683003,,ball,11.0,LaMonte Wade Jr.  out on a sacrifice fly to center fielder Michael A.   Taylor.   Tyler Fitzgerald scores.,L,R,SF,PIT,B,,,0,1,-0.91,1.41,-1.17,2.98,666149.0,,808982.0,0,3,Bot,,,680779,,2.87350367857421,-139.350019315524,-4.74554615152944,-12.5605861304462,28.3706034334996,-12.8832913868939,3.26,1.52,,,,96.7,2450.0,6.6,745349,642133,669707,663647,665833,668804,572191,656582,53.86,,,,,,,,21,2,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,210.0,0.0,0.013,,
CU,2024-04-28,79.3,-1.49,5.78,"Wade Jr., LaMonte",664774,683003,,called_strike,7.0,LaMonte Wade Jr.  out on a sacrifice fly to center fielder Michael A.   Taylor.   Tyler Fitzgerald scores.,L,R,SF,PIT,S,,,0,0,0.5,-0.86,-0.52,1.66,666149.0,,808982.0,0,3,Bot,,,680779,,1.20033183522468,-115.555900457472,-0.711380481149411,4.33551279086123,19.2577030106069,-39.994477245146,3.14,1.46,,,,80.1,2627.0,6.5,745349,642133,669707,663647,665833,668804,572191,656582,53.97,,,,,,,,21,1,Curveball,2,0,2,0,0,2,2,0,Standard,Standard,43.0,0.0,-0.076,,
CH,2024-04-28,88.2,-1.51,5.78,"Lee, Jung Hoo",808982,683003,single,hit_into_play,2.0,Jung Hoo Lee singles on a line drive to center fielder Michael A.   Taylor.   Tyler Fitzgerald to 3rd.,L,R,SF,PIT,X,8.0,line_drive,1,1,-1.05,0.64,-0.09,2.98,,,666149.0,0,3,Bot,140.61,90.31,680779,,5.64731267574611,-128.369695133688,-2.10171656003038,-12.7549037355868,25.0193237429852,-24.7975143718351,3.37,1.51,239.0,105.2,12.0,88.6,1638.0,6.4,745349,642133,669707,663647,665833,668804,572191,656582,54.08,0.92,0.909,0.9,1.0,1.0,0.0,4.0,20,3,Changeup,2,0,2,0,0,2,2,0,Standard,Standard,215.0,0.058,0.706,72.9342963749143,7.05798
FF,2024-04-28,95.2,-1.45,5.66,"Lee, Jung Hoo",808982,683003,,ball,11.0,Jung Hoo Lee singles on a line drive to center fielder Michael A.   Taylor.   Tyler Fitzgerald to 3rd.,L,R,SF,PIT,B,,,0,1,-0.87,1.2,-0.89,3.7,,,666149.0,0,3,Bot,,,680779,,3.47479111831719,-138.565223095544,-2.19142008205787,-11.9910428063991,33.0663710899904,-16.448106969833,3.27,1.46,,,,95.9,2425.0,6.8,745349,642133,669707,663647,665833,668804,572191,656582,53.66,,,,,,,,20,2,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,216.0,0.0,0.06,,
FF,2024-04-28,95.9,-1.58,5.57,"Lee, Jung Hoo",808982,683003,,called_strike,9.0,Jung Hoo Lee singles on a line drive to center fielder Michael A.   Taylor.   Tyler Fitzgerald to 3rd.,L,R,SF,PIT,S,,,0,0,-0.81,1.5,0.41,1.71,,,666149.0,0,3,Bot,,,680779,,7.12449225330162,-139.257925309539,-7.96860619146797,-12.1761351787238,34.0908111307642,-11.0414801133172,3.26,1.33,,,,96.0,2486.0,6.7,745349,642133,669707,663647,665833,668804,572191,656582,53.84,,,,,,,,20,1,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,215.0,0.0,-0.064,,
FF,2024-04-28,98.3,-1.31,5.63,"Fitzgerald, Tyler",666149,683003,single,hit_into_play,9.0,Tyler Fitzgerald singles on a line drive to right fielder Connor Joe.,R,R,SF,PIT,X,9.0,line_drive,2,2,-0.86,1.27,0.49,1.74,,,,0,3,Bot,172.54,125.27,680779,,6.91902913624138,-142.870622212237,-8.15991158213247,-13.2244299195223,28.9258391671912,-13.1086737328685,3.43,1.6,203.0,94.4,11.0,99.6,2446.0,6.8,745349,642133,669707,663647,665833,668804,572191,656582,53.67,0.794,0.765,0.9,1.0,1.0,0.0,4.0,19,5,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,222.0,0.024,0.436,69.0988964760257,6.84923
FF,2024-04-28,97.7,-1.23,5.57,"Fitzgerald, Tyler",666149,683003,,swinging_strike,2.0,Tyler Fitzgerald singles on a line drive to right fielder Connor Joe.,R,R,SF,PIT,S,,,2,1,-0.61,1.55,0.1,3.03,,,,0,3,Bot,,,680779,,5.03078195418554,-142.161621681361,-4.96814487066992,-9.3669698222892,32.3443354526744,-10.1509906546377,3.43,1.6,,,,98.6,2452.0,6.8,745349,642133,669707,663647,665833,668804,572191,656582,53.7,,,,,,,,19,4,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,213.0,0.0,-0.062,,
FF,2024-04-28,96.7,-1.2,5.85,"Fitzgerald, Tyler",666149,683003,,ball,14.0,Tyler Fitzgerald singles on a line drive to right fielder Connor Joe.,R,R,SF,PIT,B,,,1,1,-0.35,1.57,0.94,0.28,,,,0,3,Bot,,,680779,,6.5337481394146,-140.131140179429,-12.9137426893125,-6.12864998926693,32.1098239159774,-8.69689350150136,3.46,1.61,,,,97.2,2799.0,6.8,745349,642133,669707,663647,665833,668804,572191,656582,53.66,,,,,,,,19,3,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,219.0,0.0,0.048,,
SL,2024-04-28,85.2,-1.38,5.77,"Fitzgerald, Tyler",666149,683003,,foul,8.0,Tyler Fitzgerald singles on a line drive to right fielder Connor Joe.,R,R,SF,PIT,S,,,1,0,0.47,-0.03,0.19,1.73,,,,0,3,Bot,,,680779,,2.77217764048362,-124.155804667909,-3.22418512136095,4.38172077947182,22.2098720071547,-32.0979779255377,3.43,1.6,3.0,66.8,-33.0,86.2,2533.0,6.6,745349,642133,669707,663647,665833,668804,572191,656582,53.89,,,,,,,,19,2,Slider,2,0,2,0,0,2,2,0,Standard,Standard,76.0,0.0,-0.044,74.0827881493598,8.16601
CU,2024-04-28,80.6,-1.35,5.89,"Fitzgerald, Tyler",666149,683003,,ball,11.0,Tyler Fitzgerald singles on a line drive to right fielder Connor Joe.,R,R,SF,PIT,B,,,0,0,0.73,-1.22,-0.96,2.83,,,,0,3,Bot,,,680779,,-0.523562408128047,-117.358488259687,2.24966840525719,6.80105522974251,23.2828965732686,-44.1211759396813,3.53,1.61,,,,81.0,2720.0,6.6,745349,642133,669707,663647,665833,668804,572191,656582,53.89,,,,,,,,19,1,Curveball,2,0,2,0,0,2,2,0,Standard,Standard,20.0,0.0,0.032,,
FF,2024-04-28,98.4,-1.36,5.77,"Yastrzemski, Mike",573262,683003,home_run,hit_into_play,4.0,Mike Yastrzemski homers (2) on a fly ball to center field.,L,R,SF,PIT,X,,fly_ball,2,2,-0.71,1.49,-0.31,2.31,,,,0,3,Bot,125.92,27.97,680779,,4.53092201328665,-143.103264679015,-7.44925304890597,-10.7856026719416,31.7668605760134,-10.110486222018,3.41,1.64,402.0,105.1,27.0,99.2,2454.0,6.7,745349,642133,669707,663647,665833,668804,572191,656582,53.81,0.949,1.867,2.0,1.0,0.0,3.0,6.0,18,6,4-Seam Fastball,1,0,1,0,0,2,2,0,Standard,Standard,212.0,0.099,1.026,74.0620683547561,7.81795
